"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","asbestos_range_d","house_age","ruca","city_of_seattle"
"898",9412700550,2014-05-21,256750,3,2.5,1990,8991,1,0,0,3,7,1570,420,1969,0,98042,47.3939,-122.164,1920,8991,1,45,1,0
"899",2436700800,2014-05-16,620000,3,2.25,1720,4000,1.5,0,0,4,7,1450,270,1921,0,98105,47.6683,-122.286,1410,4000,0,93,1,1
"900",6683000295,2014-05-13,350000,3,2.5,2010,14298,2,0,0,3,7,2010,0,1977,0,98070,47.5069,-122.472,2010,14298,1,37,2,0
"901",1774220400,2014-05-13,591000,4,2.25,2710,38180,2,0,0,4,8,2710,0,1977,0,98077,47.77,-122.097,2590,38180,1,37,1,0
"902",3832500260,2014-05-09,260000,3,2.5,1420,14850,1,0,0,4,7,1020,400,1963,0,98032,47.3661,-122.29,2060,8800,1,51,1,0
"903",191100672,2014-05-27,1381000,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,1997,0,98040,47.5623,-122.221,2400,9525,0,17,1,0
"904",6613000935,2014-05-13,2555000,4,2.5,5300,26211,2,1,2,2,10,4570,730,1923,0,98105,47.661,-122.269,3890,19281,0,91,1,1
"905",6679000370,2014-05-25,295000,3,2.5,1560,4200,2,0,0,3,7,1560,0,2003,0,98038,47.3838,-122.026,1560,4200,0,11,1,0
"906",3025300226,2014-05-15,2100000,4,1.75,3550,19865,2,0,0,3,9,3550,0,1962,2002,98039,47.6236,-122.235,3000,19862,1,52,1,0
"907",1246700251,2014-05-27,857000,4,3,3720,29043,2,0,0,3,9,3720,0,1991,0,98033,47.6907,-122.161,1610,23000,0,23,1,0
"908",1861400060,2014-05-05,740000,4,1.75,2010,3600,1.5,0,0,3,7,2010,0,1902,0,98119,47.6337,-122.371,2010,3600,0,112,1,1
"909",3073500045,2014-05-07,492000,4,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,1956,98133,47.7563,-122.338,1620,8883,0,92,1,1
"910",3670500465,2014-05-26,370000,3,2.5,1780,4050,2,0,0,3,7,1780,0,2001,0,98155,47.7346,-122.308,1571,4976,0,13,1,0
"911",8856950310,2014-05-24,245000,3,1.75,1260,6908,1,0,0,3,7,1260,0,1994,0,98038,47.385,-122.031,1810,7159,0,20,1,0
"912",1370803510,2014-05-15,790000,3,1.75,1790,6117,1,0,2,3,8,1350,440,1940,0,98199,47.6366,-122.401,1960,5554,1,74,1,1
"913",952000310,2014-05-20,525000,3,1.5,1540,4773,2,0,0,3,8,1540,0,1941,2009,98126,47.5678,-122.378,1540,5750,1,73,1,1
"914",6362900171,2014-05-27,499950,3,3.5,1820,1501,2,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1501,0,0,1,1
"915",5700004485,2014-05-20,978000,4,2.75,2620,13777,1.5,0,2,4,9,1720,900,1926,0,98144,47.58,-122.285,3530,9287,0,88,1,1
"916",4298100060,2014-05-09,590000,4,2.25,2430,32496,1,0,0,3,9,2430,0,1993,0,98077,47.7642,-122.048,2750,35506,0,21,1,0
"917",7116500125,2014-05-28,189000,2,2,1700,3171,1,0,0,5,5,850,850,1927,0,98002,47.3025,-122.224,1380,5906,0,87,1,0
"918",4083305085,2014-05-20,1125000,6,3,2880,3192,2,0,0,4,8,2180,700,1919,0,98103,47.6506,-122.332,1870,4533,0,95,1,1
"919",518500700,2014-05-07,630000,2,2.25,2550,5663,1,0,0,3,10,1720,830,2011,0,98056,47.5304,-122.202,2560,3828,0,3,1,0
"920",3580900260,2014-05-05,340000,5,1,1120,9022,1.5,0,0,4,7,1120,0,1962,0,98034,47.7296,-122.24,1310,7500,1,52,1,0
"921",2719100240,2014-05-19,850000,4,3.5,2640,5900,2,0,2,3,8,2640,0,1937,1998,98136,47.5421,-122.383,1700,5900,1,77,1,1
"922",3904990570,2014-05-24,496700,3,2.5,1740,5782,2,0,0,4,8,1740,0,1989,0,98029,47.5783,-122.001,2080,5782,0,25,1,0
"923",4305200070,2014-05-19,350000,3,2.25,1640,7200,2,0,0,4,8,1640,0,1985,0,98007,47.5948,-122.153,1830,8372,0,29,1,0
"924",7972603385,2014-05-16,245000,2,1,870,6150,1,0,0,3,6,870,0,1941,0,98106,47.5256,-122.347,1120,6150,1,73,1,1
"925",207500012,2014-05-05,855000,4,2.75,2600,5390,1,0,0,4,8,1300,1300,1960,0,98199,47.6382,-122.397,2550,5600,1,54,1,1
"926",8901001170,2014-05-14,458000,3,1,1660,7500,1,0,0,4,7,1060,600,1940,0,98125,47.7105,-122.306,1450,7500,1,74,1,1
"927",1853080640,2014-05-14,966000,5,4.5,3810,8019,2,0,0,3,10,3810,0,2008,0,98074,47.5915,-122.058,3390,7713,0,6,1,0
"928",9294300070,2014-05-02,650000,4,2,1820,5000,1.5,0,1,3,7,1640,180,1945,0,98115,47.6815,-122.269,2060,5000,1,69,1,1
"929",4136880140,2014-05-22,254500,4,2.75,2570,7264,2,0,0,3,8,1720,850,1998,0,98092,47.258,-122.208,2420,7911,0,16,1,0
"930",2450000320,2014-05-23,607000,3,1,1230,8114,1,0,0,4,7,1230,0,1951,0,98004,47.5822,-122.196,2220,8114,1,63,1,0
"931",7203101610,2014-05-12,265000,2,1,1290,2828,2,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2628,0,6,1,0
"932",1354600160,2014-05-09,312000,4,2.25,1930,7452,1,0,0,3,7,1430,500,1984,0,98031,47.4098,-122.189,1714,7200,0,30,1,0
"933",1558100398,2014-05-15,350000,3,1.75,1680,250470,1,0,0,4,7,1070,610,1940,0,98019,47.7624,-121.93,1680,360000,1,74,1,0
"934",1336800240,2014-05-08,1750000,6,3,3510,5760,2.5,0,0,4,10,3510,0,1906,0,98112,47.6263,-122.312,3450,5760,0,108,1,1
"935",5056500260,2014-05-02,440000,4,2.25,2160,8119,1,0,0,3,8,1080,1080,1966,0,98006,47.5443,-122.177,1850,9000,1,48,1,0
"936",2028701000,2014-05-29,635200,4,1.75,1640,4240,1,0,0,5,7,920,720,1921,0,98117,47.6766,-122.368,1300,4240,0,93,1,1
"937",7284900030,2014-05-22,850000,4,3.25,3090,6744,2,0,4,3,9,3090,0,1923,2015,98177,47.768,-122.388,2020,6656,0,91,1,0
"938",3277801646,2014-05-16,238000,3,2,1020,1204,2,0,0,3,7,720,300,2004,0,98126,47.5445,-122.376,1360,1506,0,10,1,1
"939",2716600273,2014-05-28,820000,3,2.5,2510,5503,2,0,2,3,9,2510,0,1995,0,98136,47.5419,-122.383,1790,6099,0,19,1,1
"940",3080000030,2014-05-05,398750,3,2.5,2230,4000,2,0,0,3,7,2230,0,1954,0,98144,47.5801,-122.306,1310,4000,1,60,1,1
"941",9297301535,2014-05-29,540000,3,1.5,2600,5085,1,0,0,4,7,1400,1200,1940,0,98126,47.5659,-122.376,1320,4000,1,74,1,1
"942",5569700075,2014-05-28,968000,6,2.75,3610,17580,1,0,4,5,9,2070,1540,1959,0,98075,47.5739,-122.069,2890,14060,1,55,1,0
"943",2926069083,2014-05-07,900000,5,3.75,4130,226076,2,0,0,3,9,3170,960,1985,0,98077,47.715,-122.065,4130,55321,0,29,1,0
"944",5699000070,2014-05-28,1400000,4,3.25,2980,7000,2,0,3,3,10,2140,840,1900,2014,98144,47.5933,-122.292,2200,4800,0,114,1,1
"945",5708500270,2014-05-16,523000,3,1.5,1260,3135,1.5,0,0,3,8,1260,0,1931,0,98116,47.5755,-122.388,1700,4180,1,83,1,1
"946",220069083,2014-05-09,705000,2,2.5,2200,188200,1,0,3,3,8,2200,0,2007,0,98022,47.2458,-122.002,2700,84942,0,7,1,0
"947",2826049117,2014-05-28,438750,3,1.75,1610,6480,1,0,0,4,7,1610,0,1947,0,98125,47.7137,-122.307,1230,8040,1,67,1,1
"948",1446403305,2014-05-05,206000,2,1,810,7158,1,0,0,5,6,810,0,1944,0,98168,47.4882,-122.325,1090,7158,1,70,1,0
"949",7510700030,2014-05-15,695000,3,2.5,4560,17622,2,0,0,4,9,3800,760,1986,0,98074,47.621,-122.03,2360,15000,0,28,1,0
"950",1775801090,2014-05-30,465000,4,2.25,1820,20349,1,0,0,5,8,1340,480,1977,0,98072,47.7415,-122.096,1270,12800,1,37,1,0
"951",9550200370,2014-05-20,700000,4,1,1680,4021,1.5,0,0,3,7,1680,0,1921,0,98103,47.6663,-122.332,1710,4021,0,93,1,1
"952",3426059050,2014-05-20,315000,2,1,790,6969,1,0,0,3,6,790,0,1955,1984,98052,47.6978,-122.164,1380,12196,1,59,1,0
"953",9165100260,2014-05-13,717000,3,1.5,1310,3880,1,0,0,3,7,1090,220,1956,0,98117,47.6821,-122.392,1570,3880,1,58,1,1
"954",5127000810,2014-05-14,305495,3,1.75,2110,10200,2,0,0,4,7,2110,0,1966,0,98059,47.4744,-122.154,1800,10200,1,48,1,0
"955",4083300070,2014-05-12,870300,4,2.5,2350,3150,1.5,0,0,4,8,1690,660,1910,0,98103,47.6605,-122.335,1750,3150,0,104,1,1
"956",2558630060,2014-05-30,425000,3,2.25,1820,8058,1,0,0,3,7,1260,560,1974,0,98034,47.7241,-122.168,1850,7384,1,40,1,0
"957",3288200710,2014-05-27,465000,3,2,1560,8640,1,0,0,5,7,1560,0,1967,0,98034,47.7294,-122.186,1970,8625,1,47,1,0
"958",8856960260,2014-05-21,332500,3,2.25,1800,10500,2,0,0,3,7,1800,0,1995,0,98038,47.3879,-122.032,1870,8555,0,19,1,0
"959",2806300070,2014-05-21,975000,5,4,4850,36450,2,0,0,3,10,4850,0,1977,0,98005,47.6426,-122.158,3850,35325,1,37,1,0
"960",2025049114,2014-05-29,402000,2,1,710,1173,2,0,0,4,7,710,0,1943,0,98102,47.6412,-122.329,1370,1173,1,71,1,1
"961",7305300695,2014-05-02,625000,4,2.5,2820,8408,2,0,0,3,9,2820,0,2014,0,98155,47.7538,-122.325,1300,8408,0,0,1,0
"962",2652500070,2014-05-08,636000,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,0,98119,47.6423,-122.361,1210,4500,0,89,1,1
"963",3221059036,2014-05-02,400000,4,2.5,3630,42884,1.5,0,0,3,9,2300,1330,1979,0,98092,47.2617,-122.19,2830,80148,0,35,1,0
"964",7852170370,2014-05-16,522500,3,2.5,2370,7875,2,0,0,3,9,2370,0,2003,0,98065,47.5427,-121.863,2660,7752,0,11,2,0
"965",723069128,2014-05-14,543000,2,2,2370,217800,1.5,0,0,3,7,1600,770,1992,0,98027,47.5007,-122.088,2370,157687,0,22,1,0
"966",3179101580,2014-05-28,1210000,4,2.75,3650,6982,2,0,2,4,9,2530,1120,1951,2003,98115,47.6756,-122.275,3140,7894,1,63,1,1
"967",2112700240,2014-05-20,309000,3,1,1092,7500,1.5,0,0,3,6,1092,0,1918,0,98106,47.5321,-122.354,930,4000,0,96,1,1
"968",3761700251,2014-05-28,600000,4,2,2510,38141,1,0,0,3,9,2510,0,1960,0,98034,47.7219,-122.258,3180,11760,1,54,1,0
"969",625100181,2014-05-08,535000,4,2.5,2280,65836,2,0,0,3,8,2280,0,2004,0,98077,47.7237,-122.076,2300,97574,0,10,1,0
"970",7856410030,2014-05-05,1030000,5,2.75,3190,16920,1,0,3,3,9,1690,1500,1976,0,98006,47.5641,-122.16,3100,13100,1,38,1,0
"971",2473380400,2014-05-19,319950,4,1.75,2310,8045,1,0,0,4,7,1650,660,1976,0,98058,47.4569,-122.165,1790,8086,1,38,1,0
"972",7205850030,2014-05-09,566000,3,2.25,1660,10140,1,0,0,4,8,1370,290,1980,0,98052,47.6889,-122.128,2100,10125,0,34,1,0
"973",3423049269,2014-05-13,225000,4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,98188,47.4364,-122.282,1950,9178,1,75,1,0
"974",103400160,2014-05-15,263000,3,2.25,1590,7748,2,0,0,4,7,1590,0,1991,0,98003,47.2857,-122.3,1590,7606,0,23,1,0
"975",8964800390,2014-05-08,1500000,3,1.75,2430,12757,1,0,2,4,8,1340,1090,1952,0,98004,47.6201,-122.209,2930,12450,1,62,1,0
"976",6822100030,2014-05-28,589000,3,1,1110,6000,1.5,0,0,5,7,1110,0,1932,0,98199,47.6496,-122.403,1420,6000,1,82,1,1
"977",6641020160,2014-05-06,513000,4,2.5,2000,5684,2,0,0,3,8,2000,0,1996,0,98028,47.7443,-122.22,2210,7066,0,18,1,0
"978",7234601525,2014-05-19,700000,3,1.75,2010,4905,1,0,0,5,7,1230,780,1912,0,98122,47.6105,-122.309,2210,1834,0,102,1,1
"979",7972604355,2014-05-21,218000,3,1,1020,7874,1,0,0,3,7,1020,0,1956,0,98106,47.5175,-122.346,1290,7320,1,58,1,1
"980",6070500055,2014-05-06,599000,4,2.25,2260,29930,2,0,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930,1,37,1,0
"981",2141330700,2014-05-22,555000,4,2.25,2350,8140,1,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700,1,37,1,0
"982",1042500013,2014-05-20,219950,3,1.5,1650,9936,1,0,0,3,7,1090,560,1967,0,98003,47.3285,-122.328,1560,9890,1,47,1,0
"983",5505700030,2014-05-28,590000,3,2,1650,6150,2,0,0,4,7,1650,0,1926,1993,98116,47.5713,-122.394,1280,6150,0,88,1,1
"984",1424200070,2014-05-07,1110000,4,1.5,2310,13300,1,0,0,3,7,1890,420,1950,0,98004,47.6232,-122.21,2840,12744,1,64,1,0
"985",124069032,2014-05-05,600000,3,1.75,1670,39639,1,0,0,4,8,1670,0,1976,1992,98075,47.5929,-121.989,2330,30492,1,38,1,0
"986",5467910140,2014-05-28,479900,3,2,1980,12150,1,0,0,3,9,1980,0,1994,0,98042,47.3657,-122.152,2200,12150,0,20,1,0
"987",6699000710,2014-05-20,289000,3,2.5,2090,4700,2,0,0,3,8,2090,0,2002,0,98042,47.3724,-122.104,2740,5040,0,12,1,0
"988",7922800160,2014-05-09,511555,3,2,1400,7293,1,0,0,4,7,1400,0,1963,0,98008,47.586,-122.12,1600,7960,1,51,1,0
"989",5561400140,2014-05-21,429000,3,2.5,2420,49928,2,0,0,3,8,1860,560,1985,0,98027,47.463,-122.008,2620,37301,0,29,1,0
"990",8148600055,2014-05-13,225000,3,1,1040,6535,1,0,0,3,6,1040,0,1947,0,98168,47.4906,-122.306,1100,6535,1,67,1,0
"991",8961970510,2014-05-06,685000,4,2.5,3030,7864,2,0,0,3,9,3030,0,1999,0,98074,47.6075,-122.017,2790,7034,0,15,1,0
"992",5347200162,2014-05-28,210000,2,1.5,880,1157,2,0,0,3,7,880,0,2007,0,98126,47.5188,-122.376,1070,1203,0,7,1,1
"993",6163901382,2014-05-15,400000,3,1,1630,10304,1,0,0,5,7,1630,0,1953,0,98155,47.7548,-122.317,1480,8515,1,61,1,0
"994",9465910030,2014-05-15,525000,3,2.5,2700,7434,2,0,0,3,9,2700,0,1991,0,98072,47.7434,-122.174,2660,8405,0,23,1,0
"995",7852011040,2014-05-21,589000,4,2.5,2910,5776,2,0,2,3,8,2910,0,1998,0,98065,47.5388,-121.87,2550,6750,0,16,2,0
"996",6150700394,2014-05-06,365000,3,1.5,1310,8160,1,0,0,3,7,1310,0,1950,0,98133,47.7291,-122.339,1090,7560,1,64,1,1
"997",4406000390,2014-05-21,255000,3,1.5,1060,9039,1,0,0,3,7,1060,0,1973,2013,98058,47.4293,-122.151,1410,9515,1,41,1,0
"998",623049094,2014-05-16,180000,3,1,1000,18513,1,0,0,3,6,1000,0,1940,0,98146,47.5118,-122.348,1280,8113,1,74,1,0
"999",254000075,2014-05-19,368000,2,1.5,1660,4680,1,0,0,5,6,830,830,1908,0,98146,47.5134,-122.388,1930,5400,0,106,1,0
"1000",3205400240,2014-05-13,345000,3,1.75,1090,7200,1,0,0,3,7,1090,0,1968,0,98034,47.7227,-122.179,1240,7200,1,46,1,0
"1001",7278700069,2014-05-21,668750,4,2.5,2340,6420,1,0,2,3,8,1590,750,1964,0,98177,47.7728,-122.386,2110,10856,1,50,1,0
"1002",1565950260,2014-05-15,349950,3,2.5,1700,7496,2,0,0,3,8,1700,0,1994,0,98055,47.432,-122.189,2280,7496,0,20,1,0
"1003",587550340,2014-05-02,604000,3,2.5,3240,33151,2,0,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,4050,24967,0,19,1,0
"1004",2421059017,2014-05-23,549900,4,3,2830,213879,2,0,0,4,8,2830,0,1987,0,98092,47.2925,-122.107,2250,213008,0,27,1,0
"1005",4136920030,2014-05-24,347000,4,1.5,2670,10026,2,0,0,3,8,2670,0,1996,0,98092,47.2659,-122.215,2420,11900,0,18,1,0
"1006",1545800710,2014-05-23,258000,3,1.75,1620,7540,1,0,0,3,7,1310,310,1988,0,98038,47.3635,-122.052,1580,7540,0,26,1,0
"1007",6087100070,2014-05-23,661254,4,4,2290,6250,1.5,0,0,5,7,1690,600,1940,0,98116,47.5824,-122.384,1920,4335,1,74,1,1
"1008",3052700695,2014-05-07,575000,4,2,1650,5000,1,0,0,3,7,1650,0,1955,0,98117,47.6781,-122.374,1690,2276,1,59,1,1
"1009",6150200435,2014-05-13,230000,2,0.75,650,5360,1,0,0,4,5,650,0,1931,0,98133,47.7281,-122.335,1110,6700,1,83,1,1
"1010",8098400135,2014-05-13,385000,3,2,1480,6600,1,0,2,3,7,740,740,1943,0,98146,47.5081,-122.385,1250,7300,1,71,1,0
"1011",8944550140,2014-05-19,433500,3,2.5,2200,3360,2,0,0,3,8,2200,0,2009,0,98118,47.5418,-122.287,2130,3423,0,5,1,1
"1012",1982201345,2014-05-02,440000,2,1,800,4850,1,0,0,4,7,800,0,1944,0,98107,47.6639,-122.364,1150,4365,1,70,1,1
"1013",9274201006,2014-05-07,705000,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,98116,47.5866,-122.389,1690,5625,0,109,1,1
"1014",629000730,2014-05-28,745000,3,1.75,1490,9800,1,0,0,4,7,1140,350,1947,0,98004,47.584,-122.198,2310,9800,1,67,1,0
"1015",1794501415,2014-05-28,840500,3,2,2520,5400,1.5,0,0,4,8,1410,1110,1906,0,98119,47.6365,-122.361,1960,5400,0,108,1,1
"1016",1338600175,2014-05-07,940000,4,2.25,1890,5940,1,0,1,3,9,1470,420,1963,0,98112,47.6316,-122.303,2430,5940,1,51,1,1
"1017",8728100781,2014-05-16,375000,3,1.5,1100,1751,2,0,0,3,8,940,160,2007,0,98144,47.5927,-122.306,1380,1751,0,7,1,1
"1018",1049010620,2014-05-13,90000,2,1,790,2640,1,0,0,3,7,790,0,1973,0,98034,47.7351,-122.178,1310,2064,1,41,1,0
"1019",3782100145,2014-05-12,339000,3,1,1080,8100,1,0,0,4,7,1080,0,1955,0,98155,47.777,-122.307,1080,8100,1,59,1,0
"1020",8731951490,2014-05-07,313000,3,1.75,2190,8000,1,0,0,4,8,2190,0,1967,0,98023,47.3098,-122.381,1980,8000,1,47,1,0
"1021",9202650210,2014-05-07,618080,3,2.5,2030,6500,2,0,0,3,8,2030,0,1988,0,98027,47.5654,-122.092,2030,8485,0,26,1,0
"1022",1562000120,2014-05-12,660000,4,2.5,2550,10000,1,0,0,3,8,1290,1260,1964,0,98007,47.6208,-122.141,2270,8640,1,50,1,0
"1023",7922900040,2014-05-22,1075000,4,3,3600,9200,1,0,4,4,9,2100,1500,1976,0,98008,47.5866,-122.116,2700,9775,1,38,1,0
"1024",6751300065,2014-05-06,518000,3,1.5,1430,8000,1,0,0,4,7,1430,0,1956,0,98007,47.5874,-122.136,1450,8000,1,58,1,0
"1025",2608300035,2014-05-27,329000,3,1,1600,5952,1,0,0,4,7,1150,450,1964,0,98106,47.5292,-122.362,1460,6200,1,50,1,1
"1026",1424200035,2014-05-23,945000,4,2,2840,13367,1,0,0,3,7,1420,1420,1952,0,98004,47.6237,-122.21,2840,12744,1,62,1,0
"1027",4440900040,2014-05-05,379950,4,1.75,1970,9389,1,0,0,5,7,1140,830,1960,0,98133,47.7771,-122.339,1820,8135,1,54,1,1
"1028",7202260330,2014-05-09,583000,4,2.5,2660,4000,2,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517,0,13,1,0
"1029",1644500450,2014-05-07,640000,3,3,2270,5175,2,0,0,3,9,2130,140,2002,0,98056,47.516,-122.203,2850,5661,0,12,1,0
"1030",203101065,2014-05-28,420000,3,1.75,1820,22320,1,0,0,3,7,1250,570,1977,0,98053,47.6441,-121.96,2030,22320,1,37,1,0
"1031",3241600150,2014-05-05,287000,3,1,1450,6000,1,0,0,4,7,1450,0,1953,0,98118,47.5238,-122.287,1170,6464,1,61,1,1
"1032",7247000035,2014-05-20,210000,4,1.75,2180,28710,1,0,0,3,8,1180,1000,1950,0,98198,47.405,-122.288,2180,28710,1,64,1,0
"1033",7222000209,2014-05-21,344500,4,2.75,1800,5453,1,0,0,3,7,1050,750,2002,0,98055,47.4632,-122.209,1820,6900,0,12,1,0
"1034",7663700968,2014-05-28,565000,7,4.5,4140,9066,1,0,0,3,7,2070,2070,1978,0,98125,47.7302,-122.291,1440,1865,0,36,1,1
"1035",4222200210,2014-05-22,245000,4,2,1580,8000,1,0,0,3,7,1040,540,1967,0,98003,47.3467,-122.304,1550,8000,1,47,1,0
"1036",1225069038,2014-05-05,2280000,7,8,13540,307752,3,0,4,3,12,9410,4130,1999,0,98053,47.6675,-121.986,4850,217800,0,15,1,0
"1037",3904902510,2014-05-12,690000,4,2.5,2670,13463,2,0,0,4,9,2670,0,1989,0,98029,47.5627,-122.018,2560,10982,0,25,1,0
"1038",3221059044,2014-05-23,799950,4,3.5,4220,196817,2,0,0,3,10,4220,0,1993,0,98092,47.2642,-122.187,2500,195395,0,21,1,0
"1039",2787460120,2014-05-16,249000,3,2.25,1440,7673,1,0,0,3,7,940,500,1982,0,98031,47.4034,-122.178,1440,8418,0,32,1,0
"1040",4058801325,2014-05-22,319950,2,1,1070,5824,1,0,2,5,7,1070,0,1949,0,98178,47.507,-122.242,2090,7980,1,65,1,0
"1041",4014400237,2014-05-23,132500,3,1,1080,10500,1,0,0,3,7,1080,0,1967,0,98001,47.32,-122.278,1200,9607,1,47,1,0
"1042",2424049029,2014-05-29,3100000,6,4.25,6980,15682,3,0,4,4,12,5330,1650,1999,0,98040,47.5552,-122.231,3930,18367,0,15,1,0
"1043",3352400905,2014-05-16,245000,4,1,1530,7200,1.5,0,0,3,7,1400,130,1948,0,98178,47.5015,-122.262,1530,7200,1,66,1,0
"1044",2810100040,2014-05-07,485000,3,2,1610,4160,1,0,0,4,7,1010,600,1917,0,98136,47.5421,-122.388,1040,4400,0,97,1,1
"1045",9284801165,2014-05-30,315000,3,2,1060,5750,1,0,0,3,7,1060,0,1981,0,98126,47.5523,-122.372,1080,5750,0,33,1,1
"1046",8910500150,2014-05-29,329932,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560,1,43,1,1
"1047",7968000120,2014-05-09,290000,4,2.5,2000,13300,1,0,0,4,7,1200,800,1968,0,98001,47.353,-122.294,1800,9810,1,46,1,0
"1048",8029500450,2014-05-29,300000,3,2.5,2080,9827,2,0,0,3,8,2080,0,1989,0,98023,47.3058,-122.394,2660,9861,0,25,1,0
"1049",8562850150,2014-05-23,467100,3,1.75,1620,8645,1,0,0,3,7,1190,430,1973,0,98052,47.6651,-122.151,2010,8645,1,41,1,0
"1050",8944750730,2014-05-14,340000,3,2.25,1970,3716,2,0,0,3,7,1970,0,1997,0,98056,47.4907,-122.167,1780,3716,0,17,1,0
"1051",6414100133,2014-05-22,337000,3,1,1070,6109,1,0,0,5,7,1070,0,1951,0,98125,47.7207,-122.32,1170,7200,1,63,1,1
"1052",6402710120,2014-05-05,309950,3,2.5,1880,7838,2,0,0,3,7,1880,0,1994,0,98055,47.4439,-122.19,1810,7915,0,20,1,0
"1053",205000450,2014-05-14,633100,4,2.5,2470,33305,2,0,0,3,9,2470,0,1993,0,98053,47.6303,-121.99,2440,33305,0,21,1,0
"1054",7548300441,2014-05-07,300000,2,1,760,3001,1,0,0,3,6,760,0,1913,0,98144,47.5874,-122.311,1750,5000,0,101,1,1
"1055",8651611590,2014-05-28,840000,4,2.5,3420,8405,2,0,0,3,10,3420,0,2000,0,98074,47.6328,-122.064,3230,8460,0,14,1,0
"1056",2561360120,2014-05-27,475000,3,2,1230,11502,1,0,0,4,7,1230,0,1984,0,98052,47.7017,-122.127,1660,11727,0,30,1,0
"1057",518500210,2014-05-08,868500,3,2.5,2920,3942,3,0,0,3,10,2920,0,2008,0,98056,47.531,-122.204,2920,3942,0,6,1,0
"1058",2331300395,2014-05-10,875000,4,2,2520,6000,1,0,0,3,8,1400,1120,1921,2007,98103,47.6767,-122.35,1580,3720,0,93,1,1
"1059",8122600145,2014-05-21,452000,4,2,1660,6150,1,0,0,3,6,850,810,1945,0,98126,47.5371,-122.368,1110,6250,1,69,1,1
"1060",3709500180,2014-05-27,445830,3,2.5,1870,5449,2,0,0,3,8,1870,0,2003,0,98011,47.7557,-122.22,2000,7687,0,11,1,0
"1061",2025700730,2014-05-02,287200,3,3,1850,19966,1,0,0,4,7,1090,760,1992,0,98038,47.3493,-122.034,1410,6715,0,22,1,0
"1062",5710610790,2014-05-16,730100,4,2.5,3120,14300,2,0,0,3,9,3120,0,2003,0,98027,47.5318,-122.055,2580,10005,0,11,1,0
"1063",8567450180,2014-05-29,525000,5,2.5,2630,9216,2,0,0,3,8,2630,0,2003,0,98019,47.7379,-121.966,2020,4980,0,11,1,0
"1064",8562740530,2014-05-12,788000,4,3.25,3680,5759,2,0,0,3,9,2840,840,2003,0,98027,47.5367,-122.067,3620,6006,0,11,1,0
"1065",3782100155,2014-05-27,255000,3,1,960,8100,1,0,0,3,7,960,0,1955,0,98155,47.7766,-122.307,1120,8100,1,59,1,0
"1066",104550580,2014-05-20,260000,4,2.5,1990,6671,2,0,0,3,7,1990,0,1989,0,98023,47.3078,-122.358,1862,6566,0,25,1,0
"1067",4375700065,2014-05-12,315275,3,1.75,1440,8040,1,0,0,3,7,960,480,1951,0,98125,47.7128,-122.306,1500,8040,1,63,1,1
"1068",1072100085,2014-05-14,310000,3,1,1480,7830,1,0,0,3,7,1480,0,1952,0,98133,47.7703,-122.336,1450,7830,1,62,1,1
"1069",1523069197,2014-05-03,379880,3,2.5,1650,14054,1,0,0,4,7,1130,520,1986,0,98027,47.4821,-122.017,1940,87555,0,28,1,0
"1070",8078420230,2014-05-30,530000,3,2.5,1950,9906,2,0,0,3,8,1950,0,1988,0,98074,47.6363,-122.025,1860,7689,0,26,1,0
"1071",9297300395,2014-05-27,435000,3,1,1270,4000,1.5,0,2,3,7,1270,0,1928,0,98126,47.5695,-122.376,1560,4000,0,86,1,1
"1072",1428000970,2014-05-21,540000,3,1.75,1300,62290,1,0,0,3,7,1300,0,1983,0,98053,47.6529,-121.979,1850,52272,0,31,1,0
"1073",5093300325,2014-05-23,1610000,4,3.5,4390,11600,2,0,3,3,11,3060,1330,1990,0,98040,47.5862,-122.246,3240,12000,0,24,1,0
"1074",624110610,2014-05-15,1085000,4,3.25,3740,12080,1,0,0,3,10,2000,1740,1988,0,98077,47.7214,-122.056,4210,15277,0,26,1,0
"1075",6705800040,2014-05-16,551000,2,2,2260,9604,1,0,0,3,9,2260,0,1990,0,98011,47.7718,-122.208,2260,10747,0,24,1,0
"1076",752000035,2014-05-20,699000,4,2.5,2650,7945,2,0,0,3,9,2650,0,2006,0,98125,47.7113,-122.296,1200,7920,0,8,1,1
"1077",475000975,2014-05-22,492000,4,2,1640,5000,2,0,0,3,7,1640,0,1907,1983,98107,47.6662,-122.365,1240,5000,0,107,1,1
